3.500000 -196.308751710000 42.8750000000
3.600000 -196.335716230000 46.6560000000
3.700000 -196.352444070000 50.6530000000
3.800000 -196.360835060000 54.8720000000
3.900000 -196.362439910000 59.3190000000
4.000000 -196.358544960000 64.0000000000
4.100000 -196.350096160000 68.9210000000
4.300000 -196.322936780000 79.5070000000
4.400000 -196.305679460000 85.1840000000
4.500000 -196.286830380000 91.1250000000
4.600000 -196.266890520000 97.3360000000
